id,code,user_type,active,name,level,parent_id/id,currency_mode,type,company_id/id
356,7424,20,TRUE,EXTERIOR,3,207,current,view,1
357,7425,20,TRUE,EMPRESAS,3,207,current,view,1
358,7433,20,TRUE,ADMINISTRAÇÃO AUTÁRQUICA,3,208,current,view,1
359,7434,20,TRUE,ADMINISTRAÇÃO REGIONAL,3,208,current,view,1
360,7436,20,TRUE,OUTROS SECTORES INSTITUCIONAIS,3,208,current,view,1
361,7832,20,TRUE,EDIFÍCIOS E OUTRAS CONSTRUÇÕES,3,212,current,view,1
362,7882,20,TRUE,BONIFICAÇÃO DE JUROS,3,214,current,view,1
363,7972,20,TRUE,CORR. DERIV ERROS/OMISSÕES,3,219,current,view,1
364,7973,20,TRUE,REGULARIZAÇÕES DIVERSAS,3,219,current,view,1
365,7978,20,TRUE,PROVEITOS E GANHOS FINANCEIROS,3,219,current,view,1
366,7983,20,TRUE,TRANSFERÊNCIAS DE CAPITAL,3,220,current,view,1
367,7984,20,TRUE,DONATIVOS OBTIDOS,3,220,current,view,1
368,21231,18,TRUE,OCUPAÇÃO DA VIA PÚBLICA,4,238,current,view,1
369,21239,18,TRUE,OUTROS,4,238,current,view,1
370,23111,19,TRUE,EMPRÉSTIMOS BANCÁRIOS CP,4,241,current,view,1
371,23113,19,TRUE,EMPRÉSTIMOS OBRIGACIONISTAS,4,241,current,view,1
372,23121,19,TRUE,EMPRÉSTIMOS BANCÁRIOS,4,242,current,view,1
373,23123,19,TRUE,OUTROS EMPRÉSTIMOS OBTIDOS,4,242,current,view,1
374,24311,22,TRUE,EXISTÊNCIAS,4,245,current,view,1
375,24312,22,TRUE,IMOBILIZADO,4,245,current,view,1
376,24313,22,TRUE,OUTROS BENS E SERVIÇOS,4,245,current,view,1
377,24321,22,TRUE,EXISTÊNCIAS,4,246,current,view,1
378,24322,22,TRUE,IMOBILIZADO,4,246,current,view,1
379,24323,22,TRUE,OUTROS BENS E SERVIÇOS,4,246,current,view,1
380,24331,22,TRUE,OPERAÇÕES GERAIS,4,247,current,view,1
381,24332,22,TRUE,AUTOCONSUMOS E OPERAÇÕES GRATU,4,247,current,view,1
382,24333,22,TRUE,OUTROS BENS E SERVIÇOS,4,247,current,view,1
383,24341,22,TRUE,MENS (OU TRIMESTRAIS) FAV ENTI,4,248,current,view,1
384,24342,22,TRUE,MENS (OU TRIMESTRAIS) FAV ESTA,4,248,current,view,1
385,24343,22,TRUE,ANUAIS POR CÁLCULO DO PRO-RATA,4,248,current,view,1
386,24344,22,TRUE,ANUAIS POR VARIAÇÕES DOS PRO-R,4,248,current,view,1
387,24345,22,TRUE,OUTRAS REGULARIZAÇÕES ANUAIS,4,248,current,view,1
388,24349,22,TRUE,OUTROS,4,248,current,view,1
389,24411,22,TRUE,IMPOSTO DO SELO LIQUIDADO,4,249,current,view,1
390,24523,22,TRUE,CAIXA GERAL DE APOSENTAÇÕES,4,251,current,view,1
391,26241,24,TRUE,DESLOCAÇÕES E AJUDAS DE CUSTO,4,257,current,view,1
392,26249,24,TRUE,OUTROS,4,257,current,view,1
393,262906,25,TRUE,ASSOCIAÇÕES,4,258,current,view,1
394,26811,25,TRUE,DEVEDORES DAS ADMINISTRAÇÕES P,4,262,current,view,1
395,26812,25,TRUE,CREDORES DAS ADMINISTRAÇÕES PÚ,4,262,current,view,1
396,26821,24,TRUE,ESTADO,4,263,current,view,1
397,26822,24,TRUE,MUNICÍPIO,4,263,current,view,1
398,26823,24,TRUE,FUNDOS COMUNITÁRIOS,4,263,current,view,1
399,26841,24,TRUE,ESTADO,4,264,current,view,1
400,26842,24,TRUE,MUNICÍPIO,4,264,current,view,1
401,26843,24,TRUE,FUNDOS COMUNITÁRIOS,4,264,current,view,1
402,26851,25,TRUE,CREDORES-OP-TESOURARIA,4,265,current,view,1
403,26852,25,TRUE,OUTROS DEVEDORES,4,265,current,view,1
404,26853,24,TRUE,OUTROS CREDORES,4,265,current,view,1
405,27211,25,TRUE,RAMO AUTOMÓVEL,4,269,current,view,1
406,27214,25,TRUE,ACIDENTES DE TRAB.E DOENÇAS PR,4,269,current,view,1
407,27314,25,TRUE,ACIDENTES DE TRAB.E DOENÇAS PR,4,270,current,view,1
408,27451,25,TRUE,ADMINISTRAÇÕES PÚBLICAS,4,274,current,view,1
409,27499,25,TRUE,OUTRAS,4,275,current,view,1
410,31631,24,TRUE,ARMAZENS MAQUINAS E VIATURAS G,4,277,current,view,1
411,31632,24,TRUE,ARMAZENS APROVISIONAMENTO,4,277,current,view,1
412,31633,24,TRUE,ARMAZENS AMBIENTE,4,277,current,view,1
413,31634,24,TRUE,M30 ARMAZEM BOMBEIROS,4,277,current,view,1
414,31639,24,TRUE,OUTROS,4,277,current,view,1
415,57512,26,TRUE,SERVIÇOS E FUNDOS AUTÓNOMOS,4,288,current,view,1
416,57513,26,TRUE,EXTERIOR,4,288,current,view,1
417,62108,21,TRUE,CANTINAS ESCOLARES,3,158,current,view,1
418,62109,21,TRUE,"SERVIÇOS CULTURAIS, RECREATIVO",3,158,current,view,1
419,62212,21,TRUE,COMBUSTÍVEIS,4,290,current,view,1
420,62215,21,TRUE,FERRAMENTAS E UTENSÍLIOS DE DE,4,290,current,view,1
421,62219,21,TRUE,RENDAS E ALUGUERES,4,290,current,view,1
422,62222,21,TRUE,COMUNICAÇÃO,4,291,current,view,1
423,62223,21,TRUE,SEGUROS,4,291,current,view,1
424,62225,21,TRUE,TRANSPORTES DE MERCADORIAS,4,291,current,view,1
425,62226,21,TRUE,TRANSPORTES DE PESSOAL,4,291,current,view,1
426,62227,21,TRUE,DESLOCAÇÕES E ESTADAS,4,291,current,view,1
427,62228,21,TRUE,COMISSÕES,4,291,current,view,1
428,62229,21,TRUE,HONORÁRIOS,4,291,current,view,1
429,62231,21,TRUE,CONTENCIOSO E NOTARIADO,4,292,current,view,1
430,62232,21,TRUE,CONSERVAÇÃO E REPARAÇÃO,4,292,current,view,1
431,62233,21,TRUE,PUBLICIDADE E PROPAGANDA,4,292,current,view,1
432,62234,21,TRUE,"LIMPEZA, HIGIENE E CONFORTO",4,292,current,view,1
433,62235,21,TRUE,VIGILÂNCIA E SEGURANÇA,4,292,current,view,1
434,62236,21,TRUE,TRABALHOS ESPECIALIZADOS,4,292,current,view,1
435,62290,21,TRUE,---,3,159,current,view,1
436,62298,21,TRUE,OUTROS FORNECIMENTOS E SERVIÇO,3,159,current,view,1
437,63136,21,TRUE,FREGUESIAS,4,293,current,view,1
438,63137,21,TRUE,EMPRESAS MUNICIPAIS E INTERMUN,4,293,current,view,1
439,63161,21,TRUE,INSTITUIÇÕES SEM FINS LUCRATIV,4,296,current,view,1
440,63162,21,TRUE,FAMILIAS,4,296,current,view,1
441,64212,21,TRUE,PESSOAL QUALQUER OUTR.SITUAÇÃO,4,303,current,view,1
442,64217,21,TRUE,CONT I TRAB-PESSOAL EM FUNÇÕES,4,303,current,view,1
443,64221,21,TRUE,TRABALHO EXTRAORDINÁRIO,4,304,current,view,1
444,64222,21,TRUE,TRABALHO EM REGIME DE TURNOS,4,304,current,view,1
445,64223,21,TRUE,ABONO PARA FALHAS,4,304,current,view,1
446,64224,21,TRUE,SUBSÍDIO DE REFEIÇÃO,4,304,current,view,1
447,64225,21,TRUE,AJUDAS DE CUSTO,4,304,current,view,1
448,64226,21,TRUE,VESTUÁRIO E ARTIGOS PESSOAIS,4,304,current,view,1
449,64227,21,TRUE,ALIMENTAÇÃO E ALOJAMENTO,4,304,current,view,1
450,64228,21,TRUE,OUTROS SUPLEMENTOS,4,304,current,view,1
451,64231,21,TRUE,SUBSÍDIO FAMILIAR A CRIANÇAS E,4,305,current,view,1
452,64233,21,TRUE,OUTRAS PRESTAÇÕES DE ACÇÃO SOC,4,305,current,view,1
453,64234,21,TRUE,SUBSÍDIOS DIVERSOS,4,305,current,view,1
454,65111,21,TRUE,JUROS CREDORES,4,311,current,view,1
455,68111,21,TRUE,DE CURTO PRAZO,4,319,current,view,1
456,68112,21,TRUE,DE MÉDIO E LONGO PRAZOS,4,319,current,view,1
457,69114,21,TRUE,OUTROS,4,324,current,view,1
458,69131,21,TRUE,ASSOCIAÇÕES DE MUNICÍPIOS,4,326,current,view,1
459,69132,21,TRUE,MUNICÍPIOS,4,326,current,view,1
460,69716,21,TRUE,Estornos,4,331,current,view,1
461,69717,21,TRUE,OUTROS CUSTOS,4,331,current,view,1
462,69718,21,TRUE,CUSTOS E PERDAS FINANCEIRAS,4,331,current,view,1
463,69812,21,TRUE,DECORRIDOS C/ INTEMPÉRIES 2010,4,332,current,view,1
464,71112,20,TRUE,ÁGUA,4,337,current,view,1
465,71115,20,TRUE,VENDA DE CONTENTORES DE LIXO,4,337,current,view,1
466,71125,20,TRUE,VENDA DE RESÍDUOS,4,338,current,view,1
467,71142,20,TRUE,PUBLICAÇÕES E IMPRESSOS,4,340,current,view,1
468,71143,20,TRUE,VENDA DE PRODUTOS ALUSIVOS AO,4,340,current,view,1
469,71149,20,TRUE,OUTROS,4,340,current,view,1
470,71211,20,TRUE,SANEAMENTO,4,341,current,view,1
471,71212,20,TRUE,RESÍDUOS SÓLIDOS,4,341,current,view,1
472,71213,20,TRUE,TRANSPORTES COLECTIVOS DE PESS,4,341,current,view,1
473,71214,20,TRUE,TRABALHOS POR CONTA DE PARTICU,4,341,current,view,1
474,71215,20,TRUE,CEMITÉRIOS,4,341,current,view,1
475,71217,20,TRUE,PARQUES DE ESTACIONAMENTO,4,341,current,view,1
476,71219,20,TRUE,OUTROS,4,341,current,view,1
477,71221,20,TRUE,SERVIÇOS SOCIAIS,4,342,current,view,1
478,71222,20,TRUE,SERVIÇOS RECREATIVOS,4,342,current,view,1
479,71223,20,TRUE,SERVIÇOS CULTURAIS,4,342,current,view,1
480,71231,20,TRUE,ALUGUER DE ESPAÇOS E DE EQUIPA,4,343,current,view,1
481,71237,20,TRUE,SERVIÇOS PRESTADOS PELOS BOMBE,4,343,current,view,1
482,71239,20,TRUE,OUTROS,4,343,current,view,1
483,72127,20,TRUE,IMPOSTOS ABOLIDOS,4,344,current,view,1
484,72226,20,TRUE,IMPOSTOS INDIRECTOS ESPECÍFICO,4,345,current,view,1
485,72423,20,TRUE,TAXAS ESPECÍFICAS DAS AUTARQUI,3,203,current,view,1
486,72512,20,TRUE,OUTROS,4,346,current,view,1
487,72522,20,TRUE,OUTROS,4,347,current,view,1
488,72612,20,TRUE,OUTROS,4,349,current,view,1
489,72622,20,TRUE,OUTROS,4,350,current,view,1
490,74211,20,TRUE,ORÇAMENTO DO ESTADO,4,353,current,view,1
491,74212,20,TRUE,FUNDOS E SERVIÇOS AUTÓNOMOS,4,353,current,view,1
492,74213,20,TRUE,ADMINISTRAÇÃO AUTÁRQUICA,4,353,current,view,1
493,74214,20,TRUE,ADMINISTRAÇÃO REGIONAL,4,353,current,view,1
494,74215,20,TRUE,SEGURANÇA SOCIAL,4,353,current,view,1
495,74221,20,TRUE,INSTITUIÇÕES PARTICULARES,4,354,current,view,1
496,74241,20,TRUE,TRANSFERÊNCIAS CORRENTES,4,356,current,view,1
497,74242,20,TRUE,TRANSFERÊNCIAS DE CAPITAL,4,356,current,view,1
498,74342,20,TRUE,RAM,4,359,current,view,1
499,78102,20,TRUE,JUROS PROVENIENTE OBRIG.ACCÕES,3,211,current,view,1
500,79831,20,TRUE,COOPERAÇÃO TÉCNICA E FINANCEIR,4,366,current,view,1
501,79834,20,TRUE,SERVIÇOS E FUNDOS AUTÓNOMOS,4,366,current,view,1
502,79835,20,TRUE,EXTERIOR,4,366,current,view,1
503,79839,20,TRUE,OUTRAS ENTIDADES,4,366,current,view,1
504,798401,20,TRUE,DONATIVOS NATUREZA SOCIAL,4,367,current,view,1
505,921,27,TRUE,Distrib Custos-Ordens Serviço,2,70,current,view,1
506,962,27,TRUE,ANALITICA-CUSTOS FSE,2,71,current,view,1
507,972,27,TRUE,ANALITICA-SERVIÇOS INTERNOS,2,72,current,view,1
508,9921,27,TRUE,REAPROVISIONAMENTO EXISTENCIAS,2,73,current,view,1
509,993,27,TRUE,EXISTENCIAS CONTAS PASSAGEM,2,73,current,view,1
510,999,27,TRUE,IVA AUTO LIQUIDADO,2,73,current,view,1
511,22112,19,TRUE,FORNECEDORES M/L PRAZO,4,239,current,view,1
512,69714,21,TRUE,CUSTOS COM O PESSOAL,4,331,current,view,1
513,231212,19,TRUE,INSTITUIÇÕES FINANCEIRAS MONET,5,372,current,view,1
514,231232,19,TRUE,EMPRÉSTIMOS OBRIGACIONISTAS,5,373,current,view,1
515,622901,21,TRUE,ENCARGOS DE COBRANÇA IMPOSTOS,4,435,current,view,1
516,622902,21,TRUE,ENCARGOS DE COBRANÇA REC SERVI,4,435,current,view,1
517,622903,21,TRUE,CONDOMINIOS,4,435,current,view,1
518,622985,21,TRUE,SERVIÇOS DO ÂMBITO DAS COMPETÊ,4,436,current,view,1
519,622986,21,TRUE,VESTUÁRIO E ARTIGOS PESSOAIS,4,436,current,view,1
520,622987,21,TRUE,TRANSPORTES,4,436,current,view,1
521,9945,27,TRUE,Subsidios para investimentos,2,73,current,view,1
522,221121,19,TRUE,Dividas em protocolo,5,511,current,view,1
523,221122,19,TRUE,OUTRAS DÍVIDAS,5,511,current,view,1
524,231111,19,TRUE,INSTITUIÇÕES FINANCEIRAS MONET,5,370,current,view,1
525,231112,19,TRUE,INSTITUIÇÕES FINANCEIRAS MONET,5,370,current,view,1
526,231113,19,TRUE,EMPRÉSTIMOS MLP NO CP,5,370,current,view,1
527,231114,19,TRUE,OUTROS EMPRÉSTIMOS OBTIDOS,5,370,current,view,1
528,231119,19,TRUE,OUTROS,5,370,current,view,1
529,2312121,19,TRUE,EMPRÉSTIMOS NÃO EXCEPCIONADOS,6,513,current,view,1
530,2312122,19,TRUE,EMPRÉSTIMOS EXCEPCIONADOS,6,513,current,view,1
531,231231,19,TRUE,EMPRÉSTIMOS OBTIDOS JUNTO DE A,5,373,current,view,1
532,271906,25,TRUE,IMPOSTOS DIRECTOS,4,268,current,view,1
533,622192,21,TRUE,EDIFÍCIOS,5,421,current,view,1
534,622194,21,TRUE,MATERIAL DE TRANSPORTE,5,421,current,view,1
535,622229,21,TRUE,OUTROS,5,422,current,view,1
536,622231,21,TRUE,SEGURO AUTOMÓVEL,5,423,current,view,1
537,622281,21,TRUE,COMISSOES BANCÁRIAS,5,427,current,view,1
538,6223201,21,TRUE,EDIFÍCIOS,5,430,current,view,1
539,6223202,21,TRUE,EQUIPAMENTOS,5,430,current,view,1
540,6223203,21,TRUE,VIATURAS,5,430,current,view,1
541,6223204,21,TRUE,ESPAÇOS VERDES,5,430,current,view,1
542,6223205,21,TRUE,TERRENOS E RECURSOS NATURAIS,5,430,current,view,1
543,6223207,21,TRUE,BENS DE DOMÍNIO PÚBLICO,5,430,current,view,1
544,6223299,21,TRUE,OUTROS,5,430,current,view,1
545,6229021,21,TRUE,COBRANÇA ÁGUAS,5,516,current,view,1
546,6229022,21,TRUE,OUTRAS COBRANÇA,5,516,current,view,1
547,62290309,21,TRUE,CONDOM.EDF.VARZEA-QUADRA I,5,517,current,view,1
548,6229859,21,TRUE,OUTROS,5,518,current,view,1
549,2311111,19,TRUE,EMPRÉSTIMOS NÃO EXCEPCIONADOS,6,524,current,view,1
550,2311112,19,TRUE,EMPRÉSTIMOS EXCEPCIONADOS,6,524,current,view,1
551,23111301,19,TRUE,C.E.MONTEPIO GERAL,6,526,current,view,1
552,23111302,19,TRUE,SANTANDER TOTTA,6,526,current,view,1
553,23111303,19,TRUE,BCP,6,526,current,view,1
554,23111304,19,TRUE,CGD,6,526,current,view,1
555,23111305,19,TRUE,BARCLAYS,6,526,current,view,1
556,23111306,19,TRUE,BPI 4.500 PREDE,6,526,current,view,1
557,2311141,19,TRUE,EMPRÉSTIMOS OBTIDOS JUNTO DE A,6,527,current,view,1
558,2311142,19,TRUE,FUNDOS E SERVIÇOS AUTÓNOMOS,6,527,current,view,1
559,2311143,19,TRUE,ADMINISTRAÇÃO AUTÁRQUICA,6,527,current,view,1
560,2311144,19,TRUE,ADMINISTRAÇÃO REGIONAL,6,527,current,view,1
561,231211,19,TRUE,EMPRÉSTIMOS BANCÁRIOS MLP,5,372,current,view,1
562,2312111,19,TRUE,EMPRÉSTIMOS NÃO EXCEPCIONADOS,6,561,current,view,1
563,2312112,19,TRUE,EMPRÉSTIMOS EXCEPCIONADOS,6,561,current,view,1
564,2312311,19,TRUE,GOVERNO CENTRAL,6,531,current,view,1
565,2312312,19,TRUE,FUNDOS E SERVIÇOS AUTÓNOMOS,6,531,current,view,1
566,2312313,19,TRUE,ADMINISTRAÇÃO AUTÁRQUICA,6,531,current,view,1
567,2312314,19,TRUE,ADMINISTRAÇÃO REGIONAL,6,531,current,view,1
568,2312315,19,TRUE,SEGURANÇA SOCIAL,6,531,current,view,1
569,2312319,19,TRUE,OUTRAS ENTIDADES,6,531,current,view,1
570,243211,22,TRUE,EXISTÊNCIAS-MADEIRA,5,377,current,view,1
571,243212,22,TRUE,EXISTÊNCIAS-CONTINENTE,5,377,current,view,1
572,243213,22,TRUE,EXISTÊNCIAS-AÇORES,5,377,current,view,1
573,243214,22,TRUE,EXISTÊNCIAS-EUROPA (UE),5,377,current,view,1
574,243215,22,TRUE,EXISTÊNCIAS-OUT PAISES,5,377,current,view,1
575,243221,22,TRUE,IMOBILIZADO-MADEIRA,5,378,current,view,1
576,243222,22,TRUE,IMOBILIZADO-CONTINENTE,5,378,current,view,1
577,243223,22,TRUE,IMOBILIZADO-AÇORES,5,378,current,view,1
578,243224,22,TRUE,IMOBILIZADO-EUROPA (UE),5,378,current,view,1
579,243225,22,TRUE,IMOBILIZADO-OUT PAISES,5,378,current,view,1
580,243231,22,TRUE,OBS-MADEIRA,5,379,current,view,1
581,243232,22,TRUE,OBS-CONTINENTE,5,379,current,view,1
582,243233,22,TRUE,OBS-AÇORES,5,379,current,view,1
583,243234,22,TRUE,OBS-EUROPA (UE),5,379,current,view,1
584,243235,22,TRUE,OBS - OUTROS PAÍSES,5,379,current,view,1
585,243311,22,TRUE,LIQ OP. GERAIS VENDAS,5,380,current,view,1
586,243312,22,TRUE,LIQ OP.GERAIS SERVIÇOS PREST,5,380,current,view,1
587,243313,22,TRUE,LIQ OP.GERAIS VENDA IMOB,5,380,current,view,1
588,243314,22,TRUE,AUTO-LIQUIDADO,5,380,current,view,1
589,2433143,22,TRUE,AUTO-LIQ IMOBILIZADO,6,588,current,view,1
590,243321,22,TRUE,...,5,381,current,view,1
591,243322,22,TRUE,AQUIS INTRACOMUNITA,5,381,current,view,1
592,243323,22,TRUE,AQUISIÇ RESTO MUNDO,5,381,current,view,1
593,243411,22,TRUE,ERROS APURAM. IMPOSTO,5,383,current,view,1
594,243412,22,TRUE,REGULARIZ. DE VENDAS,5,383,current,view,1
595,243421,22,TRUE,ERROS APURAM. IMPOSTO,5,384,current,view,1
596,243422,22,TRUE,REGULARIZ. DE COMPRAS,5,384,current,view,1
597,2441112,22,TRUE,IS VERBA 12 - LICENÇAS,5,389,current,view,1
598,2441115,22,TRUE,IS VERBA 15 - ACTOS NOTARIAIS,5,389,current,view,1
599,2441119,22,TRUE,IS VERBA 19 - PUBLICIDADE,5,389,current,view,1
600,268113,25,TRUE,ADMINISTRAÇÃO AUTÁRQUICA,5,394,current,view,1
601,268114,25,TRUE,ADMINISTRAÇÃO REGIONAL,5,394,current,view,1
602,268123,25,TRUE,ADMINISTRAÇÃO AUTÁRQUICA,5,395,current,view,1
603,268124,25,TRUE,ADMINISTRAÇÃO REGIONAL,5,395,current,view,1
604,268211,24,TRUE,OE,5,396,current,view,1
605,268219,24,TRUE,OUTROS,5,396,current,view,1
606,268411,24,TRUE,OE,5,399,current,view,1
607,268412,24,TRUE,PIDDAC,5,399,current,view,1
608,268419,24,TRUE,OUTROS,5,399,current,view,1
609,268421,24,TRUE,ADMINISTRAÇÕES PRIVADAS,5,400,current,view,1
610,2719068,25,TRUE,ÁGUAS,5,532,current,view,1
611,274511,25,TRUE,ORÇAMENTO DO ESTADO,5,408,current,view,1
612,274512,25,TRUE,SERVIÇOS E FUNDOS AUTÓNOMOS,5,408,current,view,1
613,274513,25,TRUE,EXTERIOR,5,408,current,view,1
614,274519,25,TRUE,OUTRAS ENTIDADES,5,408,current,view,1
615,6223206,21,TRUE,FERRAMENTAS E UTENSÍLIOS,5,430,current,view,1
616,62232071,21,TRUE,....,6,543,current,view,1
617,62232079,21,TRUE,CONSTRUÇOES DIVERSAS-FICHAS,6,543,current,view,1
618,622985906,21,TRUE,"Exposições, Seminários, Colóqu",6,548,current,view,1
619,631612,21,TRUE,INSTIT.PARTICULARES-MONETARIO,5,439,current,view,1
620,631613,21,TRUE, INSTIT.PARTICULARES-ESPECIE,5,439,current,view,1
621,642121,21,TRUE,PESSOAL COM CONTRATO A TERMO,5,441,current,view,1
622,642122,21,TRUE,PESSOAL OUTRAS SITUAÇÕES,5,441,current,view,1
623,642123,21,TRUE,PESS. AGUARDANDO APOSENTAÇÃO,5,441,current,view,1
624,642213,21,TRUE,PESSOAL QUALQUER OUTR.SITUAÇÃO,5,443,current,view,1
625,642221,21,TRUE,SUBSIDIO DE TURNO,5,444,current,view,1
626,642222,21,TRUE,SUBS. TRAB. NORMAL NOCTURNO,5,444,current,view,1
627,642233,21,TRUE,PESS. QUALQUER OUTRA SITUAÇÃO,5,445,current,view,1
628,642243,21,TRUE,PESS. QUALQUER OUTRA SITUAÇÃO,5,446,current,view,1
629,642253,21,TRUE,PESS. QUALQUER OUTRA SITUAÇÃO,5,447,current,view,1
630,642263,21,TRUE,PESS. QUALQUER OUTRA SITUAÇÃO,5,448,current,view,1
631,642273,21,TRUE,PESS. QUALQUER OUTRA SITUAÇÃO,5,449,current,view,1
632,642283,21,TRUE,PESS. QUALQUER OUTRA SITUAÇÃO,5,450,current,view,1
633,691321,21,TRUE,FREGUESIAS DO FUNCHAL,5,459,current,view,1
634,712131,20,TRUE,TRANSPORTES EFECTUADOS PELOS B,5,472,current,view,1
635,712171,20,TRUE,PARQUÍMETROS,5,475,current,view,1
636,712175,20,TRUE,PARQUES,5,475,current,view,1
637,712311,20,TRUE,ALUGUER DE ESPAÇOS,5,480,current,view,1
638,712312,20,TRUE,ALUGUER DE EQUIPAMENTOS,5,480,current,view,1
639,712371,20,TRUE,SERVIÇO DE SOCORRO,5,481,current,view,1
640,712372,20,TRUE,SERVIÇO DE PREVENÇÃO/COMBATE A,5,481,current,view,1
641,712373,20,TRUE,EQUIPAMENTO E SERVIÇOS DIVERSO,5,481,current,view,1
642,712374,20,TRUE,SISTEMA DETECÇÃO INCÊNDIOS,5,481,current,view,1
643,712375,20,TRUE,VISTORIAS SEGURANÇA CONTRA INC,5,481,current,view,1
644,722262,20,TRUE,LOTEAMENTOS E OBRAS,5,484,current,view,1
645,722263,20,TRUE,OCUPAÇÃO DA VIA PÚBLICA,5,484,current,view,1
646,722265,20,TRUE,PUBLICIDADE,5,484,current,view,1
647,722266,20,TRUE,SANEAMENTO,5,484,current,view,1
648,722269,20,TRUE,OUTROS,5,484,current,view,1
649,724231,20,TRUE,MERCADOS E FEIRAS,4,485,current,view,1
650,724232,20,TRUE,LOTEAMENTOS E OBRAS,4,485,current,view,1
651,724233,20,TRUE,OCUPAÇÃO DA VIA PÚBLICA,4,485,current,view,1
652,724236,20,TRUE,SANEAMENTO,4,485,current,view,1
653,724239,20,TRUE,OUTROS,4,485,current,view,1
654,725127,20,TRUE,IMPOSTOS ABOLIDOS,5,486,current,view,1
655,725226,20,TRUE,IMPOSTOS INDIRECTOS ESPECÍFICO,5,487,current,view,1
656,725323,20,TRUE,TAXAS ESPECÍFICAS DAS AUTARQUI,4,348,current,view,1
657,726127,20,TRUE,IMPOSTOS ABOLIDOS,5,488,current,view,1
658,726226,20,TRUE,IMPOSTOS INDIRECTOS ESPECÍFICO,5,489,current,view,1
659,726323,20,TRUE,TAXAS ESPECÍFICAS DAS AUTARQUI,4,351,current,view,1
660,742111,20,TRUE,TRANSFERÊNCIAS CORRENTES,5,490,current,view,1
661,742112,20,TRUE,TRANSFERÊNCIAS DE CAPITAL,5,490,current,view,1
662,742121,20,TRUE,IHRU,5,491,current,view,1
663,742122,20,TRUE,OUTROS  FUNDOS E SERVIÇOS AUTÓ,5,491,current,view,1
664,742131,20,TRUE,ASSOCIAÇÕES DE MUNICÍPIOS,5,492,current,view,1
665,742132,20,TRUE,MUNICÍPIOS,5,492,current,view,1
666,742133,20,TRUE,SERVIÇOS MUNICIPALIZADOS,5,492,current,view,1
667,742134,20,TRUE,FEDERAÇÕES DE MUNICÍPIOS,5,492,current,view,1
668,742135,20,TRUE,ASSOCIAÇÕES DE FREGUESIAS,5,492,current,view,1
669,742136,20,TRUE,FREGUESIAS,5,492,current,view,1
670,742137,20,TRUE,EMPRESAS MUNICIPAIS E INTERMUN,5,492,current,view,1
671,742141,20,TRUE,RAA,5,493,current,view,1
672,742142,20,TRUE,RAM,5,493,current,view,1
673,742151,20,TRUE,TRANSFERÊNCIAS CORRENTES,5,494,current,view,1
674,788201,20,TRUE,BON. JUROS GOVERNO REGIONAL,4,362,current,view,1
675,788202,20,TRUE,BOM JUROS IRHU,4,362,current,view,1
676,797302,20,TRUE,SUBSÍDIOS,4,364,current,view,1
677,798312,20,TRUE,CONTRATOS-PROGRAMA,5,500,current,view,1
678,798341,20,TRUE,IRHU,5,501,current,view,1
679,798342,20,TRUE,IHM,5,501,current,view,1
680,798351,20,TRUE,FEDER,5,502,current,view,1
681,798359,20,TRUE,OUTRAS,5,502,current,view,1
682,23111411,19,TRUE,GOVERNO CENTRAL,7,557,current,view,1
683,23111421,19,TRUE,EMPRÉSTIMOS IHRU,7,558,current,view,1
684,23111422,19,TRUE,OUTROS,7,558,current,view,1
685,23111442,19,TRUE,RAM,7,560,current,view,1
686,23121101,19,TRUE,C.E.MONTEPIO GERAL,6,561,current,view,1
687,23121102,19,TRUE,SANTANDER TOTTA,6,561,current,view,1
688,23121103,19,TRUE,BCP,6,561,current,view,1
689,23121104,19,TRUE,CAIXA GERAL DEPÓSITOS,6,561,current,view,1
690,23121105,19,TRUE,BARCLAYS,6,561,current,view,1
691,23121106,19,TRUE,BPI,6,561,current,view,1
692,23123121,19,TRUE,EMPRÉSTIMOS IHRU,7,565,current,view,1
693,23123122,19,TRUE,OUTROS,7,565,current,view,1
694,23123142,19,TRUE,RAM,7,567,current,view,1
695,2433141,22,TRUE,AUTO-LIQUIDADO RESIDUOS,6,588,current,view,1
696,2433142,22,TRUE,AUTO-LIQ SERVIÇOS CONSTRUÇÃO,6,588,current,view,1
697,2433221,22,TRUE,LIQ OP.GER AQUISIÇÃO DE BENS,6,586,current,view,1
698,2433231,22,TRUE,LIQ OP.GER AQUISIÇÃO DE BENS -,6,592,current,view,1
699,2434121,22,TRUE,REGULARIZ. VENDAS BENS,6,594,current,view,1
700,2434122,22,TRUE,REGULARIZ. PRESTAÇOES SERVIÇOS,6,594,current,view,1
701,2434123,22,TRUE,REGULARIZ. VEND IMOB,6,594,current,view,1
702,2434221,22,TRUE,REG. COMPRAS EXITENCIAS,6,596,current,view,1
703,2434222,22,TRUE,REG. COMPRAS IMOBILIZADO,6,596,current,view,1
704,2434223,22,TRUE,REG. COMPRAS OBS,6,596,current,view,1
705,24411123,22,TRUE,IS 12.3 RESTAURACAO E BEBIDAS,6,597,current,view,1
706,24411125,22,TRUE,IS 12.5 OUTRAS LICENÇAS,6,597,current,view,1
707,2682111,24,TRUE,COOPERAÇÃO TÉCNICA E FINANCEIR,6,604,current,view,1
708,2682112,24,TRUE,PIDDAC,6,604,current,view,1
709,2682113,24,TRUE,PARTICIPAÇÃO NOS IMPOSTOS DO E,6,604,current,view,1
