id,tipo_dim,code,name,type,parent_id/id,state,currency_id/id,company_id/id,estado
690,ce,C09040702,Maquinaria e equipamento,normal,688,open,1,1,ce
691,ce,C09040703,Outros,normal,688,open,1,1,ce
692,ce,C090408,Administração Pública-Segurança social,normal,663,open,1,1,ce
693,ce,C09040801,Equipamento de transporte,normal,692,open,1,1,ce
694,ce,C09040802,Maquinaria e equipamento,normal,692,open,1,1,ce
695,ce,C09040803,Outros,normal,692,open,1,1,ce
696,ce,C090409,Instituições sem fins lucrativos,view,663,open,1,1,ce
697,ce,C09040901,Equipamento de transporte,normal,696,open,1,1,ce
698,ce,C09040902,Maquinaria e equipamento,normal,696,open,1,1,ce
699,ce,C09040903,Outros,normal,696,open,1,1,ce
700,ce,C090410,Famílias,view,663,open,1,1,ce
701,ce,C09041001,Equipamento de transporte,normal,700,open,1,1,ce
702,ce,C09041002,Maquinaria e equipamento,normal,700,open,1,1,ce
703,ce,C09041003,Outros,normal,700,open,1,1,ce
704,ce,C090411,Resto do mundo-União Europeia,normal,663,open,1,1,ce
705,ce,C090412,Resto mundo-Países terceiros e org.internacionais,normal,663,open,1,1,ce
706,ce,C090499,Outras,normal,663,open,1,1,ce
707,ce,C10,Transferências de capital,view,,open,1,1,ce
708,ce,C1001,Sociedades e quase-sociedades não financeiras,view,707,open,1,1,ce
709,ce,C100101,Públicas,view,708,open,1,1,ce
710,ce,C10010101,Empresas públicas,normal,709,open,1,1,ce
711,ce,C10010102,Empresas públicas municipais e intermunicipais,normal,709,open,1,1,ce
712,ce,C10010199,Outras,normal,709,open,1,1,ce
713,ce,C100102,Privadas,normal,708,open,1,1,ce
714,ce,C1002,Sociedades financeiras,view,707,open,1,1,ce
715,ce,C100201,Bancos e outras instituições financeiras,normal,714,open,1,1,ce
716,ce,C100202,Companhias de seguros e fundos de pensões,normal,714,open,1,1,ce
717,ce,C1003,Administração central,view,707,open,1,1,ce
718,ce,C100301,Estado,view,717,open,1,1,ce
719,ce,C10030101,Fundo de Equilíbrio Financeiro (FEF),normal,718,open,1,1,ce
720,ce,C10030104,COOPERAÇÃO TÉCNICA E FINANCEIRA,normal,718,open,1,1,ce
721,ce,C10030199,Outras,normal,718,open,1,1,ce
722,ce,C100302,Estado-Subsist.prot.social cidad.-Regime solidari.,normal,717,open,1,1,ce
723,ce,C100303,Estado-Subsist.prot.social cidadania-Acção social,normal,717,open,1,1,ce
724,ce,C100304,Estado-Consig.rendi.estado p/reservas de capital.,normal,717,open,1,1,ce
725,ce,C100305,Estado-Excedentes execução do orçamento do Estado,normal,717,open,1,1,ce
726,ce,C100306,Estado-Partic.portuguesa projectos co-financiados,normal,717,open,1,1,ce
727,ce,C100307,Estado-Partic. cmunitária em proj.co-financiados,normal,717,open,1,1,ce
728,ce,C100308,Serviços e fundos autónomos,view,717,open,1,1,ce
729,ce,C10030801,Instituto da Habitação e Reabilitação Urbana IHRU,normal,728,open,1,1,ce
730,ce,C10030802,Fundo de turismo,normal,728,open,1,1,ce
731,ce,C10030803,PITER,normal,728,open,1,1,ce
732,ce,C10030804,IHM -protocolo 555 + III,normal,728,open,1,1,ce
733,ce,C10030805,IHM -protocolo 444,normal,728,open,1,1,ce
734,ce,C10030806,POSI,normal,728,open,1,1,ce
735,ce,C10030807,Recria / INH,normal,728,open,1,1,ce
736,ce,C10030808,IFAP-Prog. desenvolvimento florestal - PRODERAM,normal,728,open,1,1,ce
737,ce,C10030809,Programa de Intervenção do Turismo,normal,728,open,1,1,ce
738,ce,C10030899,Outros,normal,728,open,1,1,ce
739,ce,C100309,Serv.e fundos aut.-Part.portuguesa proj.co-financ.,normal,717,open,1,1,ce
740,ce,C100310,Serv.e fundos aut.-Part.comunitária proj.co-financ,normal,717,open,1,1,ce
741,ce,C1004,Administração regional,view,707,open,1,1,ce
742,ce,C100401,Região Autónoma dos Açores,normal,741,open,1,1,ce
743,ce,C100402,Região Autónoma da Madeira,view,741,open,1,1,ce
744,ce,C10040201,Orçamento regional,view,743,open,1,1,ce
745,ce,C1004020101,Contratos programa,normal,744,open,1,1,ce
746,ce,C1004020102,Contratos programa com a protecção civil,normal,744,open,1,1,ce
747,ce,C1004020199,Outros,normal,744,open,1,1,ce
748,ce,C10040202,Contratos programa o.r. (período complementar),normal,743,open,1,1,ce
749,ce,C10040203,Apoio financeiro complementar,normal,743,open,1,1,ce
750,ce,C10040204,Contratos programa -protecção civil regional,normal,743,open,1,1,ce
751,ce,C10040205,Contrato programa - POLIS,normal,743,open,1,1,ce
752,ce,C10040207,RAM-Particip comunitária projectos co-financiados,view,743,open,1,1,ce
753,ce,C1004020701,POP,normal,752,open,1,1,ce
754,ce,C1004020702,POP III,normal,752,open,1,1,ce
755,ce,C1004020703,INTERREG III B,normal,752,open,1,1,ce
756,ce,C1004020704,URBCOM,normal,752,open,1,1,ce
757,ce,C1004020705,LEADER +,normal,752,open,1,1,ce
758,ce,C1004020706,INTERVIR +,normal,752,open,1,1,ce
759,ce,C1004020707,PCT - MAC,normal,752,open,1,1,ce
760,ce,C1004020708,PIT-Programa Intervenção do Turismo,normal,752,open,1,1,ce
761,ce,C10040208,Serviços e fundos autónomos,view,743,open,1,1,ce
762,ce,C1004020801,Investimentos Habitacionais da Madeira,normal,761,open,1,1,ce
763,ce,C1004020802,IHM - protocolo 444,normal,761,open,1,1,ce
764,ce,C1004020803,POSI,normal,761,open,1,1,ce
765,ce,C10040299,Outros,normal,743,open,1,1,ce
766,ce,C100407,RA Madeira-Partcip. Comunit.em proj co-financiados,view,741,open,1,1,ce
767,ce,C10040703,POP II,normal,741,open,1,1,ce
768,ce,C10040704,POP III,normal,741,open,1,1,ce
769,ce,C10040705,INTERREG III B,normal,741,open,1,1,ce
770,ce,C10040706,URBCOM,normal,741,open,1,1,ce
771,ce,C100408,Serviços e fundos autónomos,view,741,open,1,1,ce
772,ce,C10040804,IHM - protocolo II + III,normal,741,open,1,1,ce
773,ce,C10040805,IHM - protocolo 444,normal,741,open,1,1,ce
774,ce,C10040806,POSI - Madeira tecnopolo,normal,741,open,1,1,ce
775,ce,C1005,Administração local,view,707,open,1,1,ce
776,ce,C100501,Continente,normal,775,open,1,1,ce
777,ce,C100502,Região Autónoma dos Açores,normal,775,open,1,1,ce
778,ce,C100503,Região Autónoma da Madeira,normal,775,open,1,1,ce
779,ce,C1006,Segurança social,view,707,open,1,1,ce
780,ce,C100601,Sistemas de solidariedade e segurança social,normal,779,open,1,1,ce
781,ce,C100602,Partic. Portuguesa em projectos co-financiados,normal,779,open,1,1,ce
782,ce,C100603,Financ. Comunitário em projectos co-financiados,normal,779,open,1,1,ce
783,ce,C100604,Capitalização pública de estabilização.,normal,779,open,1,1,ce
784,ce,C100605,Outras transferências,normal,779,open,1,1,ce
785,ce,C1007,Instituições sem fins lucrativos,view,707,open,1,1,ce
786,ce,C100701,Instituições sem fins lucrativos,normal,785,open,1,1,ce
787,ce,C1008,Famílias,view,707,open,1,1,ce
788,ce,C100801,Famílias,normal,787,open,1,1,ce
789,ce,C1009,Resto do mundo,view,707,open,1,1,ce
790,ce,C100901,União Europeia - Instituições,view,789,open,1,1,ce
791,ce,C10090101,UE - PROGRAMA CIVITAS,normal,789,open,1,1,ce
792,ce,C10090102,UE - PRG INTELIGENTE P/EUROPA (PEIE),normal,789,open,1,1,ce
793,ce,C10090199,UE - Outras,normal,789,open,1,1,ce
794,ce,C100902,UE-Instituições-Subsistema proj.social cidadania,normal,789,open,1,1,ce
795,ce,C100903,União Europeia - Países membros,normal,789,open,1,1,ce
796,ce,C100904,Países terceiros e organizações internacionais,normal,789,open,1,1,ce
797,ce,C100905,Países terc.org.intern.-Subsist.prot.soc.cidadania,normal,789,open,1,1,ce
798,ce,C11,Activos financeiros,view,,open,1,1,ce
799,ce,C1101,"Depósitos, certificados de deposito e poupança",view,798,open,1,1,ce
800,ce,C110101,Sociedades e quase-sociedades não financeiras,normal,799,open,1,1,ce
801,ce,C110102,Sociedades financeiras,normal,799,open,1,1,ce
802,ce,C110103,Administração Pública-Administração central-Estado,normal,799,open,1,1,ce
803,ce,C110104,Adm.Pública-Adm.central-Serv.e fundos autónomos,normal,799,open,1,1,ce
804,ce,C110105,Administração Pública - Administração regional,normal,799,open,1,1,ce
805,ce,C110106,Administ.Pública- Aministração local-Continente,normal,799,open,1,1,ce
806,ce,C110107,Administ.Pública-Administ.local-Regiões Autónomas,normal,799,open,1,1,ce
807,ce,C110108,Administração Pública-Segurança social,normal,799,open,1,1,ce
808,ce,C110109,Instituições sem fins lucrativos,normal,799,open,1,1,ce
809,ce,C110110,Famílias,normal,799,open,1,1,ce
810,ce,C110111,Resto do mundo - União Europeia,normal,799,open,1,1,ce
811,ce,C110112,Resto mundo-Países terceiros e org. Internacionais,normal,799,open,1,1,ce
812,ce,C1102,Títulos a curto prazo,view,798,open,1,1,ce
813,ce,C110201,Sociedades e quase - sociedades não financeiras,normal,812,open,1,1,ce
814,ce,C110202,Sociedades financeiras,normal,812,open,1,1,ce
815,ce,C110203,Administração Pública-Administração central-Estado,normal,812,open,1,1,ce
816,ce,C110204,Adm.Pública-Adm.central - Serv.e fundos autónomos,normal,812,open,1,1,ce
817,ce,C110205,Administração Pública- Administração regional,normal,812,open,1,1,ce
818,ce,C110206,Administ.Pública - Administração local-Continente,normal,812,open,1,1,ce
819,ce,C110207,Administ.Pública-Administ.local-Regiões Autónomas,normal,812,open,1,1,ce
820,ce,C110208,Administração Pública - Segurança social,normal,812,open,1,1,ce
821,ce,C110209,Instituições sem fins lucrativos,normal,812,open,1,1,ce
822,ce,C110210,Famílias,normal,812,open,1,1,ce
823,ce,C110211,Resto do mundo - União Europeia,normal,812,open,1,1,ce
824,ce,C110212,Resto mundo-Países terceiros e org.internacionais,normal,812,open,1,1,ce
825,ce,C1103,Títulos a médio e longo prazos,view,798,open,1,1,ce
826,ce,C110301,Sociedades e quase-sociedades não financeiras,normal,825,open,1,1,ce
827,ce,C110302,Sociedades financeiras,normal,825,open,1,1,ce
828,ce,C110303,Administ.Pública- Administ.central-Estado,normal,825,open,1,1,ce
829,ce,C110304,Adm.Pública-Adm.central-Serv.e fundos autónomos,normal,825,open,1,1,ce
830,ce,C110305,Administração Pública- Administração Regional,normal,825,open,1,1,ce
831,ce,C110306,Administ.Pública-Administ.local-Continente,normal,825,open,1,1,ce
832,ce,C110307,Administ.Pública-Administ.local-Regiões Autónomas,normal,825,open,1,1,ce
833,ce,C110308,Administração Pública-Segurança social,normal,825,open,1,1,ce
834,ce,C110309,Instituições sem fins lucrativos,normal,825,open,1,1,ce
835,ce,C110310,Famílias,normal,825,open,1,1,ce
836,ce,C110311,Resto do mundo - União Europeia,normal,825,open,1,1,ce
837,ce,C110312,Resto mundo-Países terceiros e org.internacionais,normal,825,open,1,1,ce
838,ce,C1104,Títulos a médio e longo prazo,view,798,open,1,1,ce
839,ce,C110401,Sociedades e quase-sociedades não financeiras,normal,838,open,1,1,ce
840,ce,C110402,Sociedades financeiras,normal,838,open,1,1,ce
841,ce,C110403,Administ.Pública- Administ.central-Estado,normal,838,open,1,1,ce
842,ce,C110404,Adm.Pública-Adm.central-Serv.e fundos autónomos,normal,838,open,1,1,ce
843,ce,C110405,Administração Pública-Administração regional,normal,838,open,1,1,ce
844,ce,C110406,Administ.Pública-Administ.local-Continente,normal,838,open,1,1,ce
845,ce,C110407,Administ.Pública-Administ.local-Regiões Autónomas,normal,838,open,1,1,ce
846,ce,C110408,Administração Pública-Segurança social,normal,838,open,1,1,ce
847,ce,C110409,Instituições sem fins lucrativos,normal,838,open,1,1,ce
848,ce,C110410,Famílias,normal,838,open,1,1,ce
849,ce,C110411,Resto do mundo-União Europeia,normal,838,open,1,1,ce
850,ce,C110412,Resto mundo-Países terceiros e org.internacionais,normal,838,open,1,1,ce
851,ce,C1105,Empréstimos a curto prazo,view,798,open,1,1,ce
852,ce,C110501,Sociedades e quase-sociedades não financeiras,normal,851,open,1,1,ce
853,ce,C110502,Sociedades financeiras,normal,851,open,1,1,ce
854,ce,C110503,Administ.Pública-Administ.central-Estado,normal,851,open,1,1,ce
855,ce,C110504,Adm.Pública-Adm.central-Serv.e fundos autónomos,normal,851,open,1,1,ce
856,ce,C110505,Administração Pública-Administração regional,normal,851,open,1,1,ce
857,ce,C110506,Administ.Pública-Administ.local-Continente,normal,851,open,1,1,ce
858,ce,C110507,Administ.Pública-Administ.local-Regiões Autónomas,view,851,open,1,1,ce
859,ce,C11050701,Região Autónoma dos Açores,normal,858,open,1,1,ce
860,ce,C11050702,Região Autónoma da Madeira,normal,858,open,1,1,ce
861,ce,C110508,Administração Pública-Segurança social,normal,851,open,1,1,ce
862,ce,C110509,Instituições sem fins lucrativos,normal,851,open,1,1,ce
863,ce,C110510,Famílias,normal,851,open,1,1,ce
864,ce,C110511,Resto do mundo-União Europeia,normal,851,open,1,1,ce
865,ce,C110512,Resto mundo-Países terceiros e org.internacionais,normal,851,open,1,1,ce
866,ce,C1106,Empréstimos a médio e longo prazo,view,798,open,1,1,ce
867,ce,C110601,Sociedades e quase-sociedades não financeiras,normal,866,open,1,1,ce
868,ce,C110602,Sociedades financeiras,normal,866,open,1,1,ce
869,ce,C110603,Administ.Pública-Administ.central-Estado,normal,866,open,1,1,ce
870,ce,C110604,Adm.Pública-Adm.central-Serv.e fundos autónomos,normal,866,open,1,1,ce
871,ce,C110605,Administração Pública-Administração regional,normal,866,open,1,1,ce
872,ce,C110606,Administ.Pública- Administ.local-Continente,normal,866,open,1,1,ce
873,ce,C110607,Administ.Pública-Administ.local-Regiões Autónomas,view,866,open,1,1,ce
874,ce,C11060701,Região Autónoma dos Açores,normal,873,open,1,1,ce
875,ce,C11060702,Região Autónoma da Madeira,normal,873,open,1,1,ce
876,ce,C110608,Administração Pública-Segurança social,normal,866,open,1,1,ce
877,ce,C110609,Instituições sem fins lucrativos,normal,866,open,1,1,ce
878,ce,C110610,Famílias,normal,866,open,1,1,ce
879,ce,C110611,Resto do mundo-União Europeia,normal,866,open,1,1,ce
880,ce,C110612,Resto mundo-Países terceiros e org.internacionais,normal,866,open,1,1,ce
881,ce,C1107,Recuperação de créditos garantidos,normal,798,open,1,1,ce
882,ce,C1108,Acções e outras participações,view,798,open,1,1,ce
883,ce,C110801,Sociedades e quase-sociedades não financeiras,normal,882,open,1,1,ce
884,ce,C110802,Sociedades financeiras,normal,882,open,1,1,ce
885,ce,C110803,Administ.Pública-Administração central-Estado,normal,882,open,1,1,ce
886,ce,C110804,Adm.Pública-Adm.central-Serv.e fundos autónomos,normal,882,open,1,1,ce
887,ce,C110805,Administração Pública- Administração regional,normal,882,open,1,1,ce
888,ce,C110806,Administ.Pública-Administ.local-Continente,normal,882,open,1,1,ce
889,ce,C110807,Administ.Pública-Administ.local-Regiões Autónomas,normal,882,open,1,1,ce
890,ce,C110808,Administração Pública-Segurança social,normal,882,open,1,1,ce
891,ce,C110809,Instituições sem fins lucrativos,normal,882,open,1,1,ce
892,ce,C110810,Famílias,normal,882,open,1,1,ce
893,ce,C110811,Resto do mundo-União Europeia,normal,882,open,1,1,ce
894,ce,C110812,Resto mundo-Países terceiros e org.internacionais,normal,882,open,1,1,ce
895,ce,C1109,Unidade de participação,view,798,open,1,1,ce
896,ce,C110901,Sociedades e quase-sociedades não financeiras,normal,895,open,1,1,ce
897,ce,C110902,Sociedades financeiras,normal,895,open,1,1,ce
898,ce,C110903,Administração Pública-Administração central-Estado,normal,895,open,1,1,ce
899,ce,C110904,Adm.Pública-Adm.central-Serv.e fundos autónomos,normal,895,open,1,1,ce
900,ce,C110905,Administração Pública- Administração regional,normal,895,open,1,1,ce
901,ce,C110906,Administ.Pública-Administ.local-Continente,normal,895,open,1,1,ce
902,ce,C110907,Administ.Pública-Administ.local-Regiões Autónomas,normal,895,open,1,1,ce
903,ce,C110908,Administração Pública-Segurança social,normal,895,open,1,1,ce
904,ce,C110909,Instituições sem fins lucrativos,normal,895,open,1,1,ce
905,ce,C110910,Famílias,normal,895,open,1,1,ce
906,ce,C110911,Resto do mundo-União Europeia,normal,895,open,1,1,ce
907,ce,C110912,Resto mundo-Países terceiros e org.internacionais,normal,895,open,1,1,ce
908,ce,C1110,Alienação de partes sociais de empresas,normal,798,open,1,1,ce
909,ce,C1111,Outros activos financeiros,view,798,open,1,1,ce
910,ce,C111101,Sociedades e quase-sociedades não financeiras,normal,909,open,1,1,ce
911,ce,C111102,Sociedades financeiras,normal,909,open,1,1,ce
912,ce,C111103,Administração Pública-Administração central-Estado,normal,909,open,1,1,ce
913,ce,C111104,Adm.Pública-Adm.central-Serv.e fundos autónomos,normal,909,open,1,1,ce
914,ce,C111105,Administração Pública-Administração regional,normal,909,open,1,1,ce
915,ce,C111106,Administ.Pública-Administ.local-Continente,normal,909,open,1,1,ce
916,ce,C111107,Administ.Pública-Administ.local-Regiões Autónomas,normal,909,open,1,1,ce
917,ce,C111108,Administração Pública-Segurança social,normal,909,open,1,1,ce
918,ce,C111109,Instituições sem fins lucrativos,normal,909,open,1,1,ce
919,ce,C111110,Famílias,normal,909,open,1,1,ce
920,ce,C111111,Resto do mundo-União Europeia,normal,909,open,1,1,ce
921,ce,C111112,Resto mundo-Países terceiros e org.internacionais,normal,909,open,1,1,ce
922,ce,C12,Passivos financeiros,view,,open,1,1,ce
923,ce,C1201,"Depósitos, certificados de depósito e poupança",view,922,open,1,1,ce
924,ce,C120101,Sociedades e quase-sociedades não financeiras,normal,923,open,1,1,ce
925,ce,C120102,Sociedades financeiras,normal,923,open,1,1,ce
926,ce,C120103,Administração Pública-Administração central-Estado,normal,923,open,1,1,ce
927,ce,C120104,Adm.Pública-Adm.central-Serv.e fundos autónomos,normal,923,open,1,1,ce
928,ce,C120105,Administração Pública-Administração regional,normal,923,open,1,1,ce
929,ce,C120106,Administ.Pública-Administ.local-Continente,normal,923,open,1,1,ce
930,ce,C120107,Administ.Pública-Administ.local-Regiões Autónomas,normal,923,open,1,1,ce
931,ce,C120108,Administração Pública-Segurança social,normal,923,open,1,1,ce
932,ce,C120109,Instituições sem fins lucrativos,normal,923,open,1,1,ce
933,ce,C120110,Famílias,normal,923,open,1,1,ce
934,ce,C120111,Resto do mundo-União Europeia,normal,923,open,1,1,ce
935,ce,C120112,Resto mundo-Países terceiros e org.internacionais,normal,923,open,1,1,ce
936,ce,C1202,Títulos a curto prazo,view,922,open,1,1,ce
937,ce,C120201,Sociedades e quase-sociedades não financeiras,normal,936,open,1,1,ce
938,ce,C120202,Sociedades financeiras,normal,936,open,1,1,ce
939,ce,C120203,Administração Pública-Administração central-Estado,normal,936,open,1,1,ce
940,ce,C120204,Adm.Pública-Adm.central-Serv.e fundos autónomos,normal,936,open,1,1,ce
941,ce,C120205,Administração Pública-Administração regional,normal,936,open,1,1,ce
942,ce,C120206,Administ.Pública-Administ.local-Continente,normal,936,open,1,1,ce
943,ce,C120207,Administ.Pública-Administ.local-Regiões Autónomas,normal,936,open,1,1,ce
944,ce,C120208,Administração Pública-Segurança social,normal,936,open,1,1,ce
945,ce,C120209,Instituições sem fins lucrativos,normal,936,open,1,1,ce
946,ce,C120210,Famílias,normal,936,open,1,1,ce
947,ce,C120211,Resto do mundo-União Europeia,normal,936,open,1,1,ce
948,ce,C120212,Resto mundo-Países terceiros e org.internacionais,normal,936,open,1,1,ce
949,ce,C1203,Títulos a médio e longo prazos,view,922,open,1,1,ce
950,ce,C120301,Sociedades e quase-sociedades não financeiras,normal,949,open,1,1,ce
951,ce,C120302,Sociedades financeiras,normal,949,open,1,1,ce
952,ce,C120303,Administração Pública-Administração central-Estado,normal,949,open,1,1,ce
953,ce,C120304,Adm.Pública-Adm.central-Serv.e fundos autónomos,normal,949,open,1,1,ce
954,ce,C120305,Administração Pública-Administração regional,normal,949,open,1,1,ce
955,ce,C120306,Administ.Pública-Administ.local-Continente,normal,949,open,1,1,ce
956,ce,C120307,Administ.Pública-Administ.local-Regiões Autónomas,normal,949,open,1,1,ce
957,ce,C120308,Administração Pública-Segurança social,normal,949,open,1,1,ce
958,ce,C120309,Instituições sem fins lucrativos,normal,949,open,1,1,ce
959,ce,C120310,Famílias,normal,949,open,1,1,ce
960,ce,C120311,Resto do mundo-União Europeia,normal,949,open,1,1,ce
961,ce,C120312,Resto mundo-Países terceiros e org.internacionais,normal,949,open,1,1,ce
962,ce,C1204,Derivados financeiros,view,922,open,1,1,ce
963,ce,C120401,Sociedades e quase-sociedades não financeiras,normal,962,open,1,1,ce
964,ce,C120402,Sociedades financeiras,normal,962,open,1,1,ce
965,ce,C120403,Administração Pública-Administração central-Estado,normal,962,open,1,1,ce
966,ce,C120404,Adm.Pública-Adm.central-Serv.e fundos autónomos,normal,962,open,1,1,ce
967,ce,C120405,Administração Pública-Administração regional,normal,962,open,1,1,ce
968,ce,C120406,Administ.Pública-Administ.local-Continente,normal,962,open,1,1,ce
969,ce,C120407,Administ.Pública-Administ.local-Regiões Autónomas,normal,962,open,1,1,ce
970,ce,C120408,Administração Pública-Segurança social,normal,962,open,1,1,ce
971,ce,C120409,Instituições sem fins lucrativos,normal,962,open,1,1,ce
972,ce,C120410,Famílias,normal,962,open,1,1,ce
973,ce,C120411,Resto do mundo-União Europeia,normal,962,open,1,1,ce
974,ce,C120412,Resto mundo-Países terceiros e org.internacionais,normal,962,open,1,1,ce
975,ce,C1205,Empréstimos a curto prazo,view,922,open,1,1,ce
976,ce,C120501,Sociedades e quase-sociedades não financeiras,normal,975,open,1,1,ce
977,ce,C120502,Sociedades financeiras,normal,975,open,1,1,ce
978,ce,C120503,Administração Pública-Administração central-Estado,normal,975,open,1,1,ce
979,ce,C120504,Adm.Pública-Adm.central-Serv.e fundos autónomos,normal,975,open,1,1,ce
980,ce,C120505,Administração Pública-Administração regional,normal,975,open,1,1,ce
981,ce,C120506,Administ.Pública-Administ.local-Continente,normal,975,open,1,1,ce
982,ce,C120507,Administ.Pública-Administ.local-Regiões Autónomas,normal,975,open,1,1,ce
983,ce,C120508,Administração Pública-Segurança social,normal,975,open,1,1,ce
984,ce,C120509,Instituições sem fins lucrativos,normal,975,open,1,1,ce
985,ce,C120510,Famílias,normal,975,open,1,1,ce
986,ce,C120511,Resto do mundo-União Europeia,normal,975,open,1,1,ce
987,ce,C120512,Resto mundo-Países terceiros e org.internacionais,normal,975,open,1,1,ce
988,ce,C1206,Empréstimos a médio e longo prazos,view,922,open,1,1,ce
989,ce,C120601,Sociedades e quase-sociedades não financeiras,normal,988,open,1,1,ce
990,ce,C120602,Sociedades financeiras,view,988,open,1,1,ce
991,ce,C12060204,Empréstimo CGD,normal,990,open,1,1,ce
992,ce,C12060209,Empréstimo Infra-estruturas publicas (CGD 6M),normal,990,open,1,1,ce
993,ce,C120603,Administração Pública-Administração central-Estado,normal,988,open,1,1,ce
994,ce,C120604,Adm.Pública-Adm.central-Serv.e fundos autónomos,view,988,open,1,1,ce
995,ce,C12060401,IHRU - Empréstimo para habitação social,normal,994,open,1,1,ce
996,ce,C120605,Administração Pública-Administração regional,normal,988,open,1,1,ce
997,ce,C120606,Administ.Pública-Administ.local-Continente,normal,988,open,1,1,ce
998,ce,C120607,Administ.Pública-Administ.local-Regiões Autónomas,normal,988,open,1,1,ce
999,ce,C120608,Administração Pública-Segurança social,normal,988,open,1,1,ce
1000,ce,C120609,Instituições sem fins lucrativos,normal,988,open,1,1,ce
1001,ce,C120610,Famílias,normal,988,open,1,1,ce
1002,ce,C120611,Resto do mundo-União Europeia,normal,988,open,1,1,ce
1003,ce,C120612,Resto mundo-Países terceiros e org.internacionais,normal,988,open,1,1,ce
1004,ce,C120699,Outros,normal,988,open,1,1,ce
1005,ce,C1207,Outros passivos financeiros,view,922,open,1,1,ce
1006,ce,C120701,Sociedades e quase-sociedades não financeiras,normal,1005,open,1,1,ce
1007,ce,C120702,Sociedades financeiras,normal,1005,open,1,1,ce
1008,ce,C120703,Administ.Pública- Administração central-Estado,normal,1005,open,1,1,ce
1009,ce,C120704,Adm.Pública-Adm.central-Serv.e fundos autónomos,normal,1005,open,1,1,ce
1010,ce,C120705,Administração Pública-Administração regional,normal,1005,open,1,1,ce
1011,ce,C120706,Administ.Pública-Administração local-Continente,normal,1005,open,1,1,ce
1012,ce,C120707,Administ.Pública-Administ.local-Regiões Autónomas,normal,1005,open,1,1,ce
1013,ce,C120708,Administração Pública-Segurança social,normal,1005,open,1,1,ce
1014,ce,C120709,Instituições sem fins lucrativos,normal,1005,open,1,1,ce
1015,ce,C120710,Famílias,normal,1005,open,1,1,ce
1016,ce,C120711,Resto do mundo-União Europeia,normal,1005,open,1,1,ce
1017,ce,C120712,Resto mundo-Países terceiros e org.internacionais,normal,1005,open,1,1,ce
1018,ce,C13,Outras receitas de capital,view,,open,1,1,ce
1019,ce,C1301,Outras,view,1018,open,1,1,ce
1020,ce,C130101,Indemnizações,normal,1019,open,1,1,ce
1021,ce,C130102,Activos incorpóreos,normal,1019,open,1,1,ce
1022,ce,C130199,Outras,normal,1019,open,1,1,ce
1023,ce,C14,Recursos próprios comunitários,view,,open,1,1,ce
1024,ce,C1401,Recursos próprios comunitários,view,1023,open,1,1,ce
1025,ce,C140101,Direitos aduaneiros de importação,normal,1024,open,1,1,ce
1026,ce,C140102,Direitos niveladores agrícolas,normal,1024,open,1,1,ce
1027,ce,C140103,Quotização sobre açúcar e isoglucose,normal,1024,open,1,1,ce
1028,ce,C140199,Outros,normal,1024,open,1,1,ce
1029,ce,C15,Reposições não abatidas nos pagamentos,view,,open,1,1,ce
1030,ce,C1501,Reposições não abatidas nos pagamentos,view,1029,open,1,1,ce
1031,ce,C150101,Reposições não abatidas nos pagamentos,normal,1030,open,1,1,ce
1032,ce,C16,Saldo da gerência anterior,view,,open,1,1,ce
1033,ce,C1601,Saldo orçamental,view,1032,open,1,1,ce
1034,ce,C160101,Saldo gerência ant. (orçamental) posse do serviço,normal,1033,open,1,1,ce
1035,ce,C160102,Na posse do sector da segurança social,normal,1033,open,1,1,ce
1036,ce,C160103,Na posse do serviço - Consignado,normal,1033,open,1,1,ce
1037,ce,C160104,Na posse do tesouro,normal,1033,open,1,1,ce
1038,ce,C160105,Na posse do tesouro -Consignado,normal,1033,open,1,1,ce
1039,ce,C17,Operações extra-orçamentais,view,,open,1,1,ce
1040,ce,C1701,Op. De tesouraria-Retenção de receitas do estado,normal,1039,open,1,1,ce
1041,ce,C170101,IRS-funcionários,normal,1039,open,1,1,ce
1042,ce,C170102,IRS - t.independentes,normal,1039,open,1,1,ce
1043,ce,C170103,IRS prediais (rend. Escolas),normal,1039,open,1,1,ce
1044,ce,C170104,"IRC - 16,5",normal,1039,open,1,1,ce
1045,ce,C170105,IRS - aposentados,normal,1039,open,1,1,ce
1046,ce,C170106,Part.juiz aux. Cust. Proc ex fis,normal,1039,open,1,1,ce
1047,ce,C170107,Autuantes ou partic. Multas,normal,1039,open,1,1,ce
1048,ce,C170108,Notário privado da câmara,normal,1039,open,1,1,ce
1049,ce,C170109,Caixa geral de aposentações,normal,1039,open,1,1,ce
1050,ce,C170110,Adse,normal,1039,open,1,1,ce
1051,ce,C170111,Cofre previd. Minist. Finanças,normal,1039,open,1,1,ce
1052,ce,C170112,Segurança social,normal,1039,open,1,1,ce
1053,ce,C170113,Drsp. - taxas por vistoria,normal,1039,open,1,1,ce
1054,ce,C170114,Fundo comum de execução fiscal-indisponibilizar,normal,1039,open,1,1,ce
1055,ce,C170115,Drsf - custo de cartões,normal,1039,open,1,1,ce
1056,ce,C170116,Fundo comum de emolumentos notariais-indisponibilz,normal,1039,open,1,1,ce
1057,ce,C170117,Emol. Devidos tribu./proc. Func.,normal,1039,open,1,1,ce
1058,ce,C170118,Emol. Devido reg. De escrituras,normal,1039,open,1,1,ce
